neg,neu,pos,compound,entropy,class
0.085,0.712,0.203,0.5106,4.116246552953646,2
0.022,0.694,0.284,0.9851,4.222927805478064,2
0.345,0.538,0.117,-0.9921,4.147167192028564,2
0.111,0.652,0.237,0.8878,4.1912794480342725,2
0.126,0.714,0.16,0.9494,4.217622132991548,2
0.117,0.642,0.241,0.9678,4.221858249211204,2
0.14,0.684,0.176,0.2057,4.155116154942557,2
0.111,0.518,0.372,0.9971,4.218007469859178,2
0.155,0.637,0.208,0.9065,4.174090278123307,2
0.278,0.558,0.164,-0.9491,4.197133042707506,2
0.26,0.53,0.211,-0.8239,4.19684180763382,2
0.094,0.683,0.223,0.8591,4.235982295794669,2
0.241,0.56,0.199,-0.9651,4.233945359391869,2
0.2,0.67,0.13,-0.9445,4.2428563225194,2
0.058,0.824,0.118,0.7096,4.298220254298279,2
0.225,0.501,0.274,0.6575,4.184357141896103,2
0.206,0.566,0.228,0.0341,4.191544440668613,2
0.107,0.574,0.319,0.9428,4.135699781397004,2
0.118,0.639,0.243,0.8553,4.143805682587532,2
0.234,0.567,0.198,-0.7799,4.210961098394118,2
0.15,0.561,0.289,0.9242,4.246153539768206,2
0.166,0.533,0.301,0.9869,4.192189683884493,2
0.347,0.498,0.155,-0.9821,4.22812281087859,2
0.253,0.586,0.161,-0.9288,4.211476877175721,2
0.266,0.646,0.087,-0.9886,4.216254497962276,2
0.23,0.602,0.168,-0.9726,4.220793930894481,2
0.056,0.685,0.259,0.9828,4.201028839561686,2
0.251,0.664,0.086,-0.9371,4.097822309298151,2
0.207,0.526,0.267,0.691,4.195418906645762,2
0.297,0.545,0.158,-0.9571,4.264980858610987,2
0.133,0.697,0.169,0.9142,4.220359322024429,2
0.079,0.697,0.224,0.9509,4.132096152921696,2
0.095,0.729,0.176,0.7351,4.177686858456206,2
0.113,0.651,0.235,0.8481,4.175803913763549,2
0.149,0.57,0.281,0.9628,4.180107776324646,2
0.12,0.66,0.22,0.9348,4.160358385534257,2
0.172,0.718,0.11,-0.6404,4.1882959449725226,2
0.225,0.637,0.139,-0.9002,4.171958261780258,2
0.191,0.632,0.177,-0.5667,4.19201023683441,2
0.183,0.583,0.234,0.6399,4.1688091129547775,2
0.285,0.501,0.215,-0.8817,4.1447273843363295,2
0.342,0.582,0.076,-0.99,4.165614188169617,2
0.306,0.531,0.164,-0.9794,4.217346510143471,2
0.273,0.571,0.156,-0.9454,4.168830171492764,2
0.203,0.682,0.114,-0.6486,4.191325456365236,2
0.174,0.566,0.26,0.949,4.213315500193782,2
0.307,0.547,0.146,-0.9451,4.182851860618704,2
0.392,0.382,0.225,-0.9485,4.172070565133103,2
0.115,0.634,0.251,0.8905,4.1920107672886875,2
0.169,0.701,0.13,-0.3781,4.221599289078939,2
0.144,0.674,0.183,0.5842,4.198421647986323,2
0.083,0.733,0.184,0.9394,4.163637555027001,2
0.335,0.562,0.103,-0.9771,4.1520101127713644,2
0.125,0.644,0.231,0.8572,4.1900666486817855,2
0.259,0.549,0.192,-0.9751,4.150786442580074,2
0.107,0.623,0.27,0.9618,4.1787106916824674,2
0.078,0.775,0.147,0.2023,4.060643088984657,2
0.23,0.548,0.222,-0.1314,4.2220781067879205,2
0.269,0.524,0.207,-0.8464,4.153711145756029,2
0.164,0.619,0.217,0.6808,4.2039933898114485,2
0.181,0.748,0.071,-0.9571,4.212489840384018,2
0.171,0.613,0.216,0.8545,4.187254154935578,2
0.122,0.758,0.12,-0.3182,4.2431596277437515,2
0.323,0.516,0.161,-0.9787,4.228782832966033,2
0.296,0.611,0.093,-0.9966,4.173741933471833,2
0.05,0.668,0.282,0.8882,4.185611473667997,2
0.078,0.68,0.242,0.9062,4.155927851932222,2
0.3,0.647,0.053,-0.9978,4.197468052159766,2
0.113,0.635,0.252,0.9411,4.1977074332214,2
0.295,0.643,0.062,-0.9974,4.181130296217178,2
0.14,0.68,0.18,0.8148,4.148039725377478,2
0.079,0.693,0.228,0.9767,4.206399451837767,2
0.204,0.593,0.203,-0.2716,4.157623879670104,2
0.177,0.651,0.173,-0.0081,4.218756759357482,2
0.131,0.613,0.257,0.8725,4.187005293807122,2
0.248,0.576,0.175,-0.9711,4.193539502581457,2
0.235,0.688,0.076,-0.9906,4.211739433109072,2
0.29,0.494,0.216,-0.7845,4.183670159012629,2
0.188,0.697,0.115,-0.8591,4.181247308580668,2
0.269,0.573,0.158,-0.9647,4.175356665878761,2
0.192,0.565,0.242,0.0258,4.10302146795686,2
0.186,0.727,0.086,-0.9704,4.112872235348056,2
0.058,0.811,0.13,0.7184,4.243605252510161,2
0.2,0.589,0.211,0.5355,4.213494190346516,2
0.092,0.742,0.167,0.6486,4.135705635337412,2
0.127,0.552,0.321,0.9746,4.227356200055538,2
0.089,0.733,0.178,0.9572,4.179643747978312,2
0.346,0.616,0.039,-0.9513,4.152848685459438,2
0.164,0.638,0.199,0.0436,4.193057035506025,2
0.112,0.58,0.309,0.9545,4.192218669844464,2
0.24,0.641,0.119,-0.8204,4.204764221890418,2
0.171,0.559,0.27,0.9821,4.172494820315887,2
0.064,0.608,0.328,0.9698,4.186114112559113,2
0.077,0.717,0.206,0.9763,4.219020308189673,2
0.209,0.649,0.142,-0.9518,4.218771926904738,2
0.266,0.456,0.278,0.2908,4.209365516188712,2
0.391,0.531,0.078,-0.9042,4.131985751400994,2
0.24,0.576,0.183,-0.5517,4.228407627070121,2
0.084,0.606,0.31,0.9875,4.211823297600776,2
0.254,0.503,0.243,-0.4991,4.187548402169461,2
0.251,0.621,0.127,-0.8625,4.188874703965593,2
0.206,0.56,0.234,0.3612,4.147118558241699,2
0.208,0.658,0.134,-0.8999,4.180348026263129,2
0.248,0.506,0.245,-0.296,4.145140470633036,2
0.211,0.632,0.157,-0.8468,4.1673888359468565,2
0.286,0.521,0.193,-0.872,4.181966226024221,2
0.136,0.694,0.17,0.7253,4.229037065995601,2
0.137,0.644,0.219,0.8909,4.128479013012939,2
0.0,0.46,0.54,0.8984,3.966659036788493,2
0.121,0.742,0.138,0.875,4.202830699991386,2
0.102,0.745,0.152,0.6712,4.244067053576059,2
0.239,0.629,0.132,-0.9726,4.19226791656034,2
0.091,0.866,0.043,-0.6168,4.192394192701136,2
0.12,0.802,0.078,-0.9124,4.224508340401276,2
0.26,0.553,0.187,-0.5994,4.223766073880772,2
0.164,0.635,0.201,0.8876,4.2093349228339285,2
0.124,0.64,0.236,0.9559,4.191802263310476,2
0.08,0.734,0.187,0.9578,4.182350312714482,2
0.04,0.659,0.301,0.969,4.2486947095139955,2
0.093,0.763,0.144,0.7072,4.188129072655313,2
0.157,0.598,0.245,0.8271,4.1593074172598365,2
0.174,0.682,0.144,-0.5368,4.171357713569798,2
0.079,0.701,0.221,0.9756,4.203956752108846,2
0.156,0.647,0.197,0.971,4.19057754403795,2
0.267,0.514,0.219,-0.8044,4.224392013861799,2
0.084,0.746,0.171,0.9531,4.221276523469365,2
0.075,0.663,0.262,0.9689,4.211476140767381,2
0.05,0.687,0.263,0.9595,4.112380293288858,2
0.254,0.581,0.165,-0.3653,4.11629082151559,2
0.291,0.593,0.115,-0.9376,4.1945733011407835,2
0.185,0.616,0.199,0.1516,4.224635670820832,2
0.192,0.694,0.114,-0.9772,4.193845499417367,2
0.088,0.877,0.036,-0.4939,4.1551484853018925,2
0.236,0.564,0.2,-0.8093,4.18909628131929,2
0.166,0.644,0.19,0.5683,4.214003871883293,2
0.072,0.806,0.122,0.8153,4.217727066217674,2
0.178,0.567,0.256,0.9456,4.17146132700578,2
0.15,0.531,0.319,0.7178,4.134994761047745,2
0.084,0.765,0.151,0.8312,4.178558308492937,2
0.195,0.71,0.095,-0.9753,4.198935733369082,2
0.215,0.605,0.18,-0.2732,4.192064784682418,2
0.063,0.708,0.229,0.9875,4.200192300922063,2
0.036,0.776,0.188,0.9001,4.177456300188446,2
0.202,0.595,0.202,-0.0038,4.14427431596756,2
0.119,0.688,0.193,0.9349,4.18198385916285,2
0.079,0.599,0.322,0.7717,4.062400155713712,2
0.115,0.55,0.335,0.9448,4.148849821148947,2
0.198,0.619,0.183,-0.8758,4.167651221932043,2
0.089,0.73,0.182,0.8074,4.091218969465962,2
0.093,0.617,0.29,0.9792,4.171203646528033,2
0.201,0.621,0.178,-0.5144,4.190734141875186,2
0.101,0.785,0.114,0.5267,4.2336149647985915,2
0.059,0.789,0.152,0.802,4.162817153627562,2
0.155,0.659,0.186,0.877,4.1554634634896175,2
0.247,0.688,0.066,-0.9844,4.217514061314466,2
0.261,0.577,0.161,-0.9927,4.250822109830434,2
0.133,0.596,0.271,0.8858,4.160122079587047,2
0.148,0.647,0.205,0.8535,4.1929391061548325,2
0.0,0.904,0.096,0.5984,4.147227420070247,2
0.368,0.562,0.069,-0.9715,4.181323527221429,2
0.291,0.608,0.101,-0.9872,4.1867251162211145,2
0.189,0.616,0.195,0.3632,4.1743293205601635,2
0.036,0.591,0.373,0.9654,4.130070569770906,2
0.212,0.676,0.112,-0.9712,4.182378133293094,2
0.182,0.661,0.157,-0.3702,4.172385310034487,2
0.253,0.534,0.213,-0.8714,4.172077496490283,2
0.118,0.673,0.209,0.9686,4.18985954861833,2
0.059,0.709,0.232,0.7264,4.101826845971046,2
0.217,0.643,0.14,-0.9169,4.169589590085718,2
0.151,0.653,0.196,0.3502,4.169723499314332,2
0.044,0.578,0.378,0.9829,4.0998295743337945,2
0.271,0.584,0.145,-0.9118,4.178682306161041,2
0.265,0.522,0.213,-0.9798,4.197034939134822,2
0.297,0.448,0.256,-0.2591,4.222256662886237,2
0.102,0.69,0.209,0.7472,4.160463467221877,2
0.18,0.618,0.202,0.2368,4.125246876242321,2
0.294,0.643,0.063,-0.956,4.215043429742729,2
0.111,0.653,0.236,0.9828,4.164709607585164,2
0.102,0.728,0.17,0.647,4.16443161379042,2
0.184,0.677,0.139,-0.8593,4.232073949628315,2
0.25,0.641,0.109,-0.9153,4.1191015812189065,2
0.288,0.593,0.119,-0.9921,4.165927232962062,2
0.049,0.738,0.213,0.9413,4.1447384668943945,2
0.174,0.652,0.174,0.0258,4.178068332543314,2
0.0,0.442,0.558,0.9593,4.1501055439328285,2
0.179,0.667,0.153,-0.8756,4.24419465864684,2
0.039,0.811,0.15,0.7669,4.182022810130465,2
0.249,0.479,0.272,0.4283,4.2432825358671105,2
0.136,0.553,0.311,0.975,4.246582543427118,2
0.141,0.785,0.074,-0.9055,4.235486656482308,2
0.166,0.633,0.2,0.3197,4.18895533691309,2
0.185,0.597,0.217,0.6249,4.234112156798676,2
0.308,0.542,0.15,-0.9887,4.206392971279252,2
0.088,0.8,0.112,0.296,4.1673490139075655,2
0.183,0.638,0.179,-0.1331,4.189558243489043,2
0.342,0.463,0.194,-0.8519,4.184842347788679,2
0.136,0.604,0.26,0.9054,4.160852327803145,2
0.163,0.651,0.186,0.5455,4.18319316880254,2
0.162,0.656,0.182,0.6682,4.180818567356377,2
0.248,0.501,0.251,-0.2263,4.082394957882905,2
0.132,0.643,0.226,0.8481,4.220383619307828,2
0.12,0.758,0.121,0.2732,4.189972282327945,2
0.148,0.642,0.21,0.8718,4.2258780763692965,2
0.034,0.791,0.176,0.9353,4.148348597295011,2
0.173,0.546,0.281,0.8639,4.134537986502061,2
0.215,0.647,0.138,-0.8431,4.15232380579807,2
0.162,0.598,0.24,0.9197,4.208223289498269,2
0.217,0.614,0.169,-0.9288,4.1976570442115015,2
0.204,0.627,0.168,-0.0934,4.158778414534579,2
0.118,0.613,0.269,0.8415,4.149728727180513,2
0.164,0.836,0.0,-0.8013,4.167263532571333,2
0.016,0.81,0.173,0.9531,4.235873308345445,2
0.24,0.595,0.165,-0.7579,4.170481405306637,2
0.186,0.585,0.228,0.5994,4.1546478131983005,2
0.181,0.613,0.206,0.3927,4.1840078318112175,2
0.268,0.599,0.133,-0.9252,4.124219696797896,2
0.248,0.623,0.129,-0.9218,4.189540617195697,2
0.178,0.548,0.274,0.8946,4.18503241261818,2
0.118,0.659,0.223,0.886,4.268049984291887,2
0.17,0.617,0.214,0.4019,4.136727871727498,2
0.214,0.713,0.074,-0.9683,4.1531877758431115,2
0.19,0.619,0.191,0.0359,4.189311134348934,2
0.186,0.474,0.34,0.8987,4.1656511182186415,2
0.23,0.604,0.167,-0.952,4.197951787068337,2
0.181,0.744,0.074,-0.8979,4.186663329953187,2
0.128,0.594,0.278,0.9601,4.192391054002655,2
0.08,0.92,0.0,-0.3626,3.9777874527339656,2
0.125,0.723,0.151,0.7137,4.19462749232019,2
0.138,0.708,0.153,0.1401,4.14501596213314,2
0.179,0.617,0.204,0.9448,4.224228769229741,2
0.321,0.62,0.059,-0.9658,4.1895408698461365,2
0.106,0.751,0.142,0.3948,4.161581412325159,2
0.286,0.599,0.115,-0.998,4.223520917964824,2
0.139,0.636,0.225,0.9828,4.225136910889108,2
0.125,0.589,0.286,0.9531,4.268526835190747,2
0.084,0.693,0.223,0.8991,4.181846318146386,2
0.048,0.81,0.142,0.8058,4.1057876701084615,2
0.232,0.581,0.188,-0.8545,4.183500438474981,2
0.129,0.585,0.287,0.9647,4.197364882144404,2
0.134,0.607,0.259,0.9043,4.17506720846934,2
0.185,0.634,0.18,-0.7478,4.232748488999413,2
0.227,0.535,0.238,0.1981,4.169196932110414,2
0.096,0.767,0.137,0.6808,4.247852428839848,2
0.163,0.743,0.094,-0.7264,4.168158473822735,2
0.17,0.606,0.224,0.6652,4.204849070120517,2
0.257,0.499,0.245,-0.4804,4.207102869056021,2
0.198,0.614,0.187,-0.4627,4.217136519035304,2
0.115,0.514,0.371,0.9936,4.225624041619226,2
0.273,0.6,0.127,-0.973,4.16040166433856,2
0.396,0.405,0.199,-0.9746,4.1534189592554975,2
0.055,0.607,0.339,0.91,4.249363046893392,2
0.353,0.547,0.1,-0.9871,4.144680857338727,2
0.233,0.529,0.239,-0.3976,4.2010488699097035,2
0.162,0.56,0.279,0.8528,4.220064862858315,2
0.05,0.702,0.247,0.9521,4.1959596878053365,2
0.096,0.726,0.178,0.9498,4.17004789025079,2
0.196,0.692,0.112,-0.7465,4.201843026522418,2
0.29,0.527,0.183,-0.6652,4.077577141002991,2
0.304,0.545,0.151,-0.9844,4.122928795029271,2
0.258,0.599,0.143,-0.9005,4.195266005572302,2
0.161,0.729,0.11,-0.6242,4.146115182222406,2
0.244,0.499,0.257,0.37,4.172765208016145,2
0.27,0.641,0.088,-0.9882,4.181768816392173,2
0.216,0.654,0.13,-0.8659,4.1935934835931326,2
0.22,0.65,0.131,-0.9642,4.192161310202869,2
0.169,0.78,0.051,-0.8955,4.218686582828798,2
0.244,0.556,0.2,-0.6647,4.134601356505524,2
0.45,0.259,0.291,-0.7579,3.9237269483225288,2
0.139,0.659,0.202,0.9694,4.226561020522386,2
0.043,0.604,0.353,0.977,4.1804835224540575,2
0.131,0.598,0.272,0.9807,4.217735067236196,2
0.148,0.729,0.122,-0.5456,4.1868214683895,2
0.128,0.562,0.31,0.9413,4.196516623433338,2
0.162,0.658,0.18,0.7634,4.20739494088769,2
0.195,0.601,0.205,-0.2023,4.220070396122564,2
0.097,0.779,0.123,0.8014,4.230483070434972,2
0.11,0.609,0.281,0.9766,4.20412483245391,2
0.155,0.653,0.191,0.9799,4.225062942775112,2
0.052,0.795,0.153,0.8658,4.1688345516195655,2
0.128,0.697,0.175,0.8402,4.1899157183660805,2
0.217,0.539,0.244,0.1734,4.201380058178183,2
0.181,0.626,0.193,0.4822,4.2223860054812254,2
0.094,0.688,0.218,0.9894,4.198385228823349,2
0.209,0.69,0.1,-0.8403,4.212572991158924,2
0.208,0.521,0.271,0.6705,4.212024752584179,2
0.273,0.599,0.128,-0.8929,4.1682297713135945,2
0.115,0.66,0.225,0.9553,4.1905326193351495,2
0.224,0.596,0.179,-0.4892,4.213309506296538,2
0.109,0.742,0.148,0.4939,4.189128781953169,2
0.166,0.78,0.054,-0.8524,4.135897910427618,2
0.173,0.567,0.26,0.9693,4.20759139997031,2
0.162,0.736,0.101,-0.8357,4.160965360291062,2
0.286,0.627,0.087,-0.9112,4.152118824354277,2
0.267,0.52,0.212,-0.0054,4.060348471090748,2
0.179,0.716,0.104,-0.8648,4.162999134414645,2
0.269,0.606,0.125,-0.9834,4.2164051239448925,2
0.189,0.662,0.148,-0.9287,4.2106456753515955,2
0.147,0.677,0.176,0.7887,4.179828105973123,2
0.124,0.626,0.249,0.8622,4.227625978432995,2
0.158,0.724,0.117,-0.6129,4.262317904165757,2
0.118,0.801,0.082,-0.5935,4.188755461029026,2
0.278,0.722,0.0,-0.93,4.149605122419466,2
0.076,0.814,0.11,0.0,4.1897997644184075,2
0.215,0.526,0.259,0.3566,4.134251771104213,2
0.114,0.744,0.142,0.3346,4.219105623618464,2
0.214,0.519,0.267,0.7805,4.155062223083064,2
0.201,0.553,0.246,0.296,4.15838090315675,2
0.14,0.636,0.224,0.903,4.238507488003601,2
0.133,0.765,0.102,-0.273,4.163694682512944,2
0.29,0.556,0.153,-0.9547,4.169805174304733,2
0.162,0.602,0.236,0.8998,4.197281759432518,2
0.316,0.655,0.029,-0.9708,4.21778125962743,2
0.066,0.806,0.128,0.3818,4.167944414404828,2
0.2,0.658,0.142,-0.8549,4.175845273328072,2
0.241,0.66,0.099,-0.9052,4.15491440322281,2
0.136,0.548,0.316,0.9514,4.131749927767862,2
0.14,0.802,0.059,-0.8434,4.205963344800769,2
0.146,0.69,0.164,0.5918,4.217582949327823,2
0.146,0.651,0.203,0.8476,4.217584821836935,2
0.158,0.632,0.21,0.6845,4.2109983579043835,2
0.093,0.635,0.272,0.9782,4.146026184388498,2
0.079,0.733,0.188,0.9666,4.190728209356051,2
0.099,0.673,0.228,0.9637,4.148270742167686,2
0.152,0.74,0.109,-0.9585,4.1718165572233,2
0.108,0.739,0.153,0.5106,4.137882208506627,2
0.204,0.656,0.14,-0.7286,4.1677285781268365,2
0.035,0.587,0.377,0.9933,4.1363649949716335,2
0.162,0.63,0.209,0.7943,4.181046338307782,2
0.168,0.556,0.276,0.8627,4.191008250138481,2
0.195,0.546,0.259,0.8335,4.159495947325651,2
0.28,0.5,0.221,-0.5994,4.143850652719757,2
0.116,0.661,0.222,0.9047,4.105813975380614,2
0.252,0.466,0.283,0.5994,4.144821488658981,2
0.251,0.614,0.135,-0.9934,4.2267599135686,2
0.247,0.667,0.086,-0.9628,4.240910002001662,2
0.333,0.522,0.145,-0.983,4.222269780835792,2
0.264,0.541,0.195,-0.797,4.160642527348564,2
0.193,0.673,0.134,-0.9754,4.229992683709036,2
0.134,0.479,0.387,0.981,4.150719225098781,2
0.198,0.603,0.2,0.2992,4.166735024342729,2
0.194,0.6,0.206,-0.0139,4.250322842146288,2
0.121,0.809,0.07,-0.34,4.1559926195674475,2
0.155,0.581,0.265,0.838,4.155082384961417,2
0.149,0.642,0.209,0.6273,4.21679944385094,2
0.13,0.734,0.137,-0.2263,4.225197411658277,2
0.235,0.62,0.146,-0.9153,4.167385493401776,2
0.207,0.621,0.172,-0.6794,4.183506232211516,2
0.209,0.652,0.14,-0.8968,4.1708317825319075,2
0.171,0.574,0.255,0.8055,4.218881290844271,2
0.128,0.779,0.093,-0.6597,4.201557256323057,2
0.24,0.541,0.219,-0.0356,4.199318934494943,2
0.135,0.754,0.111,-0.6817,4.207910982718569,2
0.203,0.637,0.16,-0.8403,4.231699312500138,2
0.241,0.527,0.231,-0.3178,4.157982357336603,2
0.188,0.598,0.214,0.0892,4.167489657159882,2
0.1,0.698,0.202,0.6214,4.095846746278087,2
0.222,0.673,0.105,-0.9288,4.23218328620931,2
0.0,0.777,0.223,0.9451,4.191357287705365,2
0.155,0.662,0.183,0.3612,4.174760600871927,2
0.144,0.65,0.206,0.6854,4.150248932074615,2
0.238,0.651,0.111,-0.9136,4.1738297860650215,2
0.106,0.847,0.047,-0.3701,4.121268169680376,2
0.162,0.714,0.124,-0.7366,4.230601641034983,2
0.241,0.583,0.175,-0.9461,4.256502617469333,2
0.109,0.604,0.288,0.9888,4.172313986680445,2
0.216,0.665,0.119,-0.7096,4.21404853083567,2
0.196,0.804,0.0,-0.9358,4.248151377696306,2
0.101,0.626,0.273,0.9313,4.160274001703029,2
0.225,0.546,0.23,-0.1082,4.185154477762563,2
0.066,0.726,0.208,0.8779,4.152243275007021,2
0.14,0.658,0.202,0.9531,4.204770387043486,2
0.246,0.626,0.128,-0.9347,4.220835863697366,2
0.131,0.563,0.305,0.9602,4.211907358242047,2
0.165,0.578,0.256,0.7298,4.169855259557934,2
0.257,0.598,0.146,-0.7114,4.1818696702058835,2
0.156,0.546,0.298,0.9401,4.225601775083211,2
0.119,0.803,0.078,-0.6369,4.167837587563076,2
0.161,0.722,0.117,-0.4445,4.160718494352922,2
0.237,0.633,0.13,-0.9427,4.193030070488416,2
0.099,0.831,0.07,-0.5916,4.153589838575524,2
0.266,0.603,0.132,-0.8979,4.12373271999931,2
0.185,0.687,0.128,-0.8755,4.20311356757822,2
0.12,0.616,0.264,0.975,4.245808963349814,2
0.159,0.713,0.128,-0.4951,4.217877232407802,2
0.269,0.632,0.098,-0.9487,4.15984545797924,2
0.107,0.736,0.157,0.6041,4.140244740803096,2
0.079,0.736,0.184,0.8825,4.207730438191936,2
0.315,0.569,0.116,-0.9906,4.16619300752622,2
0.223,0.631,0.146,-0.992,4.198152346791465,2
0.243,0.551,0.206,-0.9457,4.191508012413248,2
0.183,0.76,0.057,-0.8675,4.115398945632553,2
0.232,0.664,0.104,-0.9705,4.25233692242138,2
0.193,0.623,0.184,-0.5196,4.176618652174151,2
0.444,0.465,0.091,-0.9988,4.218154279542957,2
0.249,0.593,0.158,-0.9553,4.182625858540997,2
0.146,0.703,0.152,0.4664,4.19196636374875,2
0.279,0.597,0.124,-0.8399,4.117981496532964,2
0.203,0.53,0.267,0.9809,4.237220768953905,2
0.189,0.707,0.103,-0.836,4.138186442078778,2
0.141,0.688,0.171,0.4159,4.216519079891823,2
0.055,0.692,0.253,0.9275,4.203456024039134,2
0.073,0.756,0.172,0.9516,4.172331235531769,2
0.222,0.596,0.182,-0.8225,4.189596986243041,2
0.027,0.652,0.321,0.9911,4.194157382077196,2
0.074,0.75,0.176,0.6597,4.132091710547552,2
0.148,0.674,0.177,0.8242,4.192175800560336,2
0.149,0.501,0.35,0.9591,4.1782024013692265,2
0.218,0.608,0.174,-0.9605,4.226934381775019,2
0.161,0.657,0.182,0.024,4.219096014046137,2
0.164,0.66,0.176,0.0276,4.21016383382641,2
0.0,0.898,0.102,0.836,4.14804382126655,2
0.04,0.691,0.269,0.9895,4.142164300687703,2
0.257,0.545,0.198,-0.7346,4.1662331732626,2
0.233,0.651,0.116,-0.9854,4.129888971815819,2
0.222,0.687,0.091,-0.9935,4.201979159256522,2
0.282,0.718,0.0,-0.9531,4.142393762248056,2
0.128,0.567,0.305,0.9029,4.175129418678898,2
0.123,0.683,0.194,0.9487,4.195809970207433,2
0.127,0.603,0.27,0.9498,4.071836823896483,2
0.179,0.675,0.146,-0.6777,4.20845788434278,2
0.108,0.643,0.249,0.9416,4.198549597408534,2
0.079,0.751,0.17,0.9214,4.218392635766586,2
0.092,0.84,0.069,-0.125,4.215448941905564,2
0.083,0.64,0.276,0.9453,4.1281979847124965,2
0.18,0.725,0.095,-0.8495,4.165918277179792,2
0.286,0.617,0.097,-0.9435,4.20076212458962,2
0.077,0.857,0.065,-0.2565,4.20885297493743,2
0.078,0.66,0.263,0.936,4.190742070084035,2
0.079,0.614,0.307,0.9625,4.201654279569918,2
0.235,0.565,0.199,-0.7981,4.183356418639393,2
0.227,0.632,0.141,-0.8529,4.161071720772772,2
0.079,0.759,0.163,0.802,4.24795316736177,2
0.059,0.663,0.278,0.7673,4.121228529623631,2
0.259,0.634,0.107,-0.9645,4.083523798039056,2
0.079,0.759,0.163,0.6516,4.2128194798244465,2
0.068,0.688,0.244,0.9934,4.200779266933135,2
0.031,0.645,0.323,0.9775,4.176309098632294,2
0.16,0.705,0.136,-0.3732,4.147375116496032,2
0.209,0.725,0.067,-0.9655,4.220696796566112,2
0.311,0.56,0.129,-0.9686,4.216072777741798,2
0.175,0.665,0.16,-0.3214,4.121242721311487,2
0.283,0.444,0.272,0.1109,4.1713003836944,2
0.197,0.635,0.168,-0.589,4.129457156306227,2
0.174,0.605,0.221,0.5434,4.204649468950324,2
0.068,0.688,0.243,0.9522,4.191044128034466,2
0.242,0.537,0.221,-0.4019,4.198176443638237,2
0.103,0.7,0.197,0.8942,4.187168850975665,2
0.205,0.698,0.097,-0.9036,4.198842117744254,2
0.128,0.693,0.179,0.7845,4.236340666701189,2
0.131,0.515,0.354,0.8555,4.050215112607099,2
0.148,0.734,0.118,-0.8231,4.22919494685548,2
0.207,0.633,0.159,-0.9851,4.261162328985373,2
0.159,0.69,0.151,-0.4601,4.215695649353897,2
0.148,0.674,0.178,0.4336,4.180160964214918,2
0.128,0.734,0.138,0.5275,4.2061432984635605,2
0.223,0.715,0.062,-0.9741,4.238040924151241,2
0.069,0.613,0.318,0.9569,4.1448969490363,2
0.083,0.713,0.204,0.9042,4.168273836033952,2
0.192,0.635,0.172,-0.7097,4.223325615957867,2
0.366,0.46,0.174,-0.9462,4.219867469156332,2
0.167,0.635,0.198,0.7314,4.209227731135144,2
0.254,0.621,0.124,-0.9254,4.169591082250719,2
0.172,0.559,0.269,0.9398,4.213371932020958,2
0.092,0.804,0.104,0.4019,4.120537445580966,2
0.096,0.685,0.219,0.9754,4.217688411491062,2
0.108,0.675,0.217,0.9877,4.206666452816417,2
0.169,0.524,0.307,0.9155,4.142440072000077,2
0.083,0.562,0.355,0.981,4.180538454261271,2
0.332,0.497,0.171,-0.9451,4.173032257364072,2
0.155,0.716,0.129,-0.2189,4.21737717819736,2
0.086,0.809,0.106,0.4767,4.186811756198123,2
0.0,0.554,0.446,0.9022,4.102853549049705,2
0.227,0.584,0.19,-0.7003,4.204220969920853,2
0.161,0.659,0.18,0.3384,4.1710576868609825,2
0.106,0.72,0.174,0.7527,4.231815797431599,2
0.146,0.729,0.126,-0.8446,4.224650686226173,2
0.1,0.764,0.136,0.9496,4.216818764087795,2
0.201,0.627,0.173,-0.8345,4.22309052934481,2
0.126,0.735,0.139,0.2964,4.207044287357094,2
0.116,0.581,0.303,0.8722,4.187859081350598,2
0.113,0.629,0.258,0.9816,4.194472537491329,2
0.209,0.653,0.138,-0.8166,4.209226251790111,2
0.22,0.659,0.121,-0.9593,4.197587344011379,2
0.147,0.686,0.167,0.2336,4.177090352156269,2
0.105,0.783,0.112,-0.1295,4.193243245289876,2
0.158,0.73,0.112,-0.8199,4.220589969567219,2
0.275,0.534,0.191,-0.8582,4.172575512179913,2
0.226,0.681,0.093,-0.9069,4.237128236565194,2
0.166,0.731,0.104,-0.9283,4.2351334286386155,2
0.204,0.665,0.131,-0.9409,4.207491260887415,2
0.123,0.542,0.335,0.9647,4.200976408618557,2
0.169,0.62,0.212,0.9275,4.216619439048627,2
0.181,0.677,0.142,-0.8408,4.215461253828954,2
0.167,0.766,0.067,-0.6369,4.1854093234927925,2
